Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,None,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,None,None,0.02071563088512241
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,metagenome,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,None,None,0.007532956685499058
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,DTU089,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,metagenome,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,None,None,0.007532956685499058
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Eubacterium_coprostanoligenes_group,None,None,0.007532956685499058
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,metagenome,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Eubacterium_nodatum_group,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Intestinibacter,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,None,None,None,None,0.003766478342749529
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Incertae_Sedis,DTU014,unidentified,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,None,0.01694915254237288
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,None,None,None,None,None,None,0.007532956685499058
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,0.007532956685499058
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Hungateiclostridiaceae,Ruminiclostridium,human_metagenome,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_Clostridiales_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia_sp._N6H1-15,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,bacterium_mpn-isolate_group_20,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,uncultured_Blautia_sp.,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Frisingicoccus,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Merdimonas_faecis,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ND3007_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4B4_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,gut_metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Shuttleworthia,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_eligens_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_hallii_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_ventriosum_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_xylanophilum_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_gauvreauii_group,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_gnavus_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_torques_group,Clostridiaceae_bacterium_LEMV78,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_torques_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,Colidextribacter_massiliensis,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,DTU089,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Oscillospirales,Eubacterium_coprostanoligenes_group,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Eubacterium_nodatum_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Intestinibacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Clostridia,None,None,None,None,0.007532956685499058
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Incertae_Sedis,DTU014,unidentified,None,None,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,None,0.01694915254237288
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,None,0.02071563088512241
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,PAC001486,Bacteria,None,None,None,None,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,None,0.009416195856873822
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Hungateiclostridiaceae,Ruminiclostridium,human_metagenome,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_Clostridiales_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia_sp._N6H1-15,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,bacterium_mpn-isolate_group_20,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,uncultured_Blautia_sp.,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Frisingicoccus,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Merdimonas_faecis,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ND3007_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4B4_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,gut_metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Shuttleworthia,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_eligens_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_hallii_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_ventriosum_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_xylanophilum_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_gauvreauii_group,uncultured_Lachnospiraceae_bacterium,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_gnavus_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_torques_group,Clostridiaceae_bacterium_LEMV78,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_torques_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,None,None,0.011299435028248588
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,Colidextribacter_massiliensis,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,metagenome,0.015065913370998116
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,None,0.013182674199623353
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001446,PAC002328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,None,None,0.011299435028248588
